744,"Patterson, Wilson and Gaines",3.9,160
745,Moore-Franklin,0.2,251
746,Snyder-Murray,3.9,166
747,Johnson Inc,0.3,104
748,Bennett and Sons,3.5,212
749,Cox-Davis,4.6,267
750,Frye-Gonzalez,5.0,159
751,Middleton Group,2.9,267
752,Jackson and Sons,4.4,23
753,"Jimenez, Obrien and Collins",1.4,140
754,Gross and Sons,1.8,67
755,Reyes Inc,3.9,107
756,"Adams, Schmidt and Dunn",0.8,398
757,"White, Knight and Freeman",1.1,389
758,Cruz-Thompson,4.2,390
759,Wright LLC,0.2,305
760,Duncan-Smith,5.0,43
761,"Tucker, Allen and Joseph",4.1,15
762,Thomas LLC,3.7,75
763,Weaver-Hill,2.8,80
764,Castillo Ltd,2.8,342
765,"Brooks, Church and Keller",5.0,392
766,"Williams, Lopez and Sims",0.2,320
767,Strickland-Sanchez,2.6,352
768,"Frost, Dixon and Smith",2.4,282
769,Carpenter Ltd,1.8,82
770,Harrison Group,4.1,188
771,Reed Group,2.8,111
772,Jackson-Olson,4.8,8
773,Watkins-Benitez,1.4,241
774,Simpson-Chan,3.9,360
775,"Sanford, York and Mendoza",4.1,103
776,"Rose, Blankenship and Kennedy",0.9,100
777,Howell-Price,3.9,358
778,"Perez, Chandler and Sanchez",2.3,366
779,"Figueroa, Edwards and Stevenson",4.5,86
780,Perry Ltd,2.3,378
781,Hampton Ltd,2.7,124
782,Mathews-Gonzalez,2.7,301
783,Potter-Larsen,4.3,213
784,"Cordova, Griffin and Orozco",4.6,260
785,"Brown, Warren and Barry",4.9,97
786,Middleton-Flores,2.0,38
787,"Brown, Hanson and Davis",0.1,133
788,Wilson-Nicholson,2.9,314
789,Holmes-Mccormick,2.4,37
790,Brown-Love,1.3,54
791,"Arnold, Harris and Osborne",3.9,20
792,Hamilton LLC,1.9,364
793,"Glover, Flores and Terrell",2.0,3
794,"Barker, Garcia and Carrillo",3.5,298
795,Perez-Ward,3.5,194
796,"Castro, Baker and Cummings",1.5,337
797,Mills-Woodard,4.6,72
798,Collins and Sons,3.8,26
799,Hernandez and Sons,2.7,367
800,Saunders PLC,0.5,398
801,"Smith, Anderson and Moreno",2.8,268
802,"Smith, Ruiz and Lane",4.4,86
803,"Carson, Robinson and Erickson",3.2,146
804,"Reid, Oconnell and Chambers",0.6,386
805,Garcia-Fitzgerald,0.2,37
806,"Guerrero, Montgomery and Kennedy",4.9,21
807,"Moore, Simpson and Martin",2.7,145
808,"Campbell, Martinez and Robinson",4.0,238
809,Pollard PLC,1.2,241
810,Martinez-Walton,3.3,107
811,Simmons-Edwards,1.7,133
812,Ochoa-Rodgers,3.0,389
813,Dodson LLC,0.8,73
814,"Smith, Brown and Smith",3.6,359
815,Richards-Castro,4.7,228
816,Wells-Simon,0.4,44
817,Johnson-Rodriguez,2.2,101
818,"Robinson, Oconnell and Johnson",1.7,205
819,"Tucker, Webb and Baker",0.5,361
820,Johnston Inc,0.9,80
821,Flores-Mcconnell,0.7,13
822,"Romero, Travis and Reed",2.3,1
823,"Miller, Hobbs and Patterson",0.7,37
824,"Wood, Ward and Evans",0.7,373
825,Brown-Roberts,1.2,117
826,Valdez-Phillips,1.3,247
827,Martinez and Sons,1.1,377
828,"Adams, Stevens and Weber",1.3,339
829,"Atkins, Taylor and Long",1.8,365
830,Steele-Stephenson,3.5,120
831,Choi PLC,3.1,276
832,"Nelson, Gomez and Johnson",0.3,95
833,Jones Ltd,4.7,292
834,Johnson-Lang,2.1,261
835,"Benitez, Moss and Martinez",4.2,32
836,"Evans, Simmons and Bauer",0.9,155
837,Williams and Sons,2.8,106
838,"Ryan, Davis and Hernandez",0.3,5
839,Wilson Group,1.6,243
840,Callahan PLC,2.0,60
841,"Smith, Cruz and Castillo",4.5,10
842,Green-Boone,2.8,86
843,Ho and Sons,1.7,288
844,"Jackson, Olson and Stephenson",0.7,55
845,Phillips-Estrada,2.7,87
846,Carpenter-Austin,3.4,265
847,Coleman-Lowery,0.8,64
848,Brooks-Norton,4.9,284
849,Jones-Anderson,2.6,23
850,Porter-Black,3.8,28
851,Johnson-Peterson,1.8,283
852,Paul PLC,1.4,341
853,Parks-Jones,3.4,152
854,Williams Ltd,2.2,5
855,Burton-Foster,3.6,58
856,Ward-Lowe,4.5,235
857,"Shah, Chavez and Jackson",4.0,107
858,"King, Galvan and Hancock",2.5,369
859,Wilkins LLC,1.5,360
860,"Thomas, Shaffer and Nelson",4.4,280
861,Bradley Group,1.3,154
862,Hill Inc,2.4,201
863,Morales Inc,3.6,117
864,Flores-Wilson,0.9,375
865,Delgado Inc,0.6,318
866,Taylor-Owens,3.1,108
867,Woodward-Lloyd,2.3,242
868,"Powers, Hays and Miller",5.0,79
869,Casey-Stokes,1.4,19
870,Combs Inc,4.4,18
871,Richards-Webster,2.8,396
872,"Thompson, Shaw and Moore",3.4,191
873,"Edwards, Wright and Watson",1.2,348
874,Ruiz PLC,1.9,209
875,Davis-Mason,3.4,227
876,Sawyer-Carpenter,0.3,8
877,Thomas Inc,3.8,395
878,Long Ltd,1.8,163
879,"Coleman, Spencer and Griffin",0.8,373
880,Lopez-Murphy,3.8,67
881,Dennis LLC,4.1,78
882,Martinez Inc,3.3,282
883,Medina-Holmes,4.1,163
884,Dalton-Johnson,0.6,197
885,Berg Inc,2.5,349
886,Jackson Ltd,0.2,157
887,Garrett Group,1.3,350
888,Griffin-Bender,4.0,108
889,Johnson-Wood,3.3,345
890,Nelson LLC,2.5,189
891,Buck LLC,2.6,115
892,Greer PLC,1.7,160
893,"Gutierrez, Schmitt and Barker",2.1,271
894,Mays and Sons,4.1,341
895,Stewart PLC,3.3,8
896,Roberts Inc,1.6,100
897,"Cervantes, Gordon and Baker",3.2,193
898,"Colon, French and Blackwell",0.3,24
899,Elliott and Sons,3.5,135
900,"Hunter, Lawson and Khan",1.1,380
901,Jones Inc,0.7,303
902,"Smith, Castillo and Rice",2.0,366
903,Robinson-Hendrix,4.5,351
904,Mcdonald Group,3.2,224
905,Moon-Nelson,4.1,182
906,Roman-Jones,2.2,395
907,Franklin-Chambers,4.3,66
908,Martin-Cardenas,2.6,324
909,"Smith, Joseph and Lewis",4.2,309
910,Perez and Sons,0.8,173
911,"Schmidt, Young and Phillips",0.2,301
912,Parker-Chavez,1.5,44
913,Marsh-Hunter,3.1,10
914,"Camacho, Garza and Lin",0.9,296
915,Garcia-Mason,2.7,386
916,"Green, Stewart and Williams",2.0,143
917,Harris-Rangel,2.2,211
918,"Rice, Jordan and Clark",1.5,38
919,"Mccoy, Lopez and Rodriguez",0.1,145
920,Davis-Johnson,2.6,316
921,"Diaz, Mcbride and Anderson",3.8,47
922,Barnes Group,5.0,91
923,Howe Ltd,4.1,100
924,Miller Inc,3.4,284
925,Romero-Lawrence,3.4,291
926,Martinez and Sons,3.3,320
927,Lee LLC,3.5,30
928,Nguyen-Hayes,0.5,220
929,Davila Inc,3.1,397
930,"Tucker, Barton and Evans",1.1,124
931,Whitehead-Campbell,4.8,264
932,Roberts-Chapman,3.5,246
933,Charles-King,3.1,332
934,Manning-Bowman,3.6,89
935,"Griffith, Scott and Shaw",2.5,109
936,"Newman, Strickland and Mcfarland",1.0,260
937,Spence-Berry,2.0,239
938,Johnson-Howard,1.4,98
939,Marshall-Thomas,3.6,56
940,Rios and Sons,0.6,341
941,Sanchez LLC,1.3,129
942,Lewis-Graves,4.3,189
943,Evans Group,5.0,317
944,Parker Inc,3.8,391
945,Fleming Group,3.4,238
946,"Russell, Brown and Jackson",1.5,23
947,"Mcdaniel, King and Robertson",0.5,3
948,"Parker, Austin and Robinson",3.7,317
949,Beasley-Meyer,2.7,232
950,"Drake, Smith and White",4.4,205
951,"Perez, Avila and Evans",0.1,236
952,Thompson LLC,1.1,287
953,Ellis-Chavez,3.1,379
954,"Beck, Foster and Osborne",1.8,398
955,Sanchez PLC,4.1,399
956,Stevens-Brown,2.5,112
957,Carter-Duffy,1.0,87
958,Miller-Robinson,1.4,318
959,White Inc,0.7,112
960,Pierce Ltd,1.4,355
961,"Ruiz, Reed and Blackwell",2.8,335
962,Harding Group,5.0,339
963,"Hicks, Reyes and Simmons",3.2,114
964,Rodriguez PLC,0.8,50
965,Wright and Sons,1.9,271
966,Sellers-Woods,2.0,78
967,"Herrera, Chambers and Huber",4.1,110
968,Day Inc,4.5,304
969,"Buck, Fletcher and Burton",4.0,66
970,Mckee Ltd,3.2,261
971,"Richardson, Meyer and Rubio",5.0,59
972,"Hobbs, Manning and Simmons",3.9,85
973,Garcia Ltd,4.1,241
974,King-Houston,1.1,353
975,Brown-Ramos,2.6,360
976,Thompson-Ramirez,0.4,14
977,Rodriguez Inc,1.5,128
978,"Smith, Wagner and Fields",2.4,24
979,Davis-Chavez,4.6,91
980,Allen-Caldwell,1.9,236
981,Barker-Davis,1.7,206
982,Allen-Smith,1.2,383
983,Paul PLC,2.5,26
984,"Martin, Bailey and Sanchez",3.9,377
985,"Brewer, Summers and Griffin",0.5,89
986,Cardenas Group,4.7,281
987,"Molina, Hendrix and Anderson",0.9,91
988,"Brown, Grimes and Ross",2.8,309
989,Stein-Lane,3.2,377
990,Brady and Sons,4.6,109
991,Ellis-White,5.0,74
992,Williamson-Evans,1.6,56
993,King Group,1.9,0
994,Kent-Rodriguez,4.0,225
995,Mitchell-Summers,0.8,342
996,Brown Inc,1.1,218
997,Alexander-Williams,3.9,302
998,Avery Inc,2.5,225
999,Skinner Group,2.7,129
1000,Cruz-Abbott,4.5,342
1001,Baker Inc,0.1,360
1002,Brooks Ltd,2.3,326
1003,"Whitney, Hunter and Mcdonald",0.8,260
1004,Shaw-Ashley,0.5,373
1005,"Valentine, Lynn and Orozco",3.3,173
1006,Bradley and Sons,3.4,92
1007,Avila-Johnson,3.0,22
1008,Shah Group,1.8,228
1009,"Stone, Cooper and Thomas",1.6,44
1010,Miller and Sons,4.5,196
1011,Conrad-Clark,2.4,365
1012,Rogers-Carter,5.0,189
1013,"Keller, Lewis and Bennett",1.6,344
1014,Warner and Sons,4.3,251
1015,Gonzales LLC,1.5,387
1016,Anderson and Sons,3.6,371
1017,Harrison-Nelson,1.0,308
1018,Hayes PLC,2.9,242
1019,Patterson and Sons,4.2,102
1020,"Boyd, Wells and Allen",4.3,364
1021,Rivera and Sons,3.4,39
1022,Garcia-Anderson,4.0,169
1023,"Wright, Hall and Williams",1.2,61
1024,Wiggins-Juarez,1.7,217
1025,Lewis-Richardson,3.2,153
1026,Anderson and Sons,1.4,387
1027,Sampson LLC,3.9,114
1028,Hall-Bowen,3.7,394
1029,Moreno Ltd,3.6,321
1030,Ho Group,2.7,187
1031,"Hood, Cooper and King",0.5,156
1032,Lewis LLC,4.6,376
1033,Pruitt Inc,2.5,274
1034,"Hampton, Hernandez and Lowe",1.4,197
1035,"Brown, Rodriguez and Castillo",1.6,6
1036,Griffith-Wheeler,4.9,399
1037,Gonzalez Group,0.4,275
1038,"James, Phillips and Smith",0.8,18
1039,"Kent, Garcia and Smith",4.6,19
1040,"Prince, Gray and Powell",4.6,198
1041,Schneider-Garcia,0.3,208
1042,Greene-Robinson,2.4,226
1043,"Collins, Maxwell and Chen",0.3,45
1044,Gregory PLC,2.7,384
1045,Green-Obrien,0.4,147
1046,Gordon PLC,2.8,335
1047,Stewart-Davis,1.8,83
1048,"Hughes, Lee and Shah",0.9,273
1049,Anderson Group,1.6,34
1050,Edwards Ltd,4.5,81
1051,Maxwell-Wade,3.5,309
1052,Lara-Morrow,2.3,75
1053,Wright-Robinson,4.1,297
1054,Bush Ltd,3.4,328
1055,Thomas Inc,3.2,195
1056,Castro-Branch,0.9,376
1057,"Burns, Williams and Smith",2.1,97
1058,Joyce-Willis,3.8,70
1059,Thompson Inc,2.9,4
1060,Miles-Larson,2.1,379
1061,Meyer Group,2.6,379
1062,"Thomas, Farrell and Dunn",0.9,349
1063,"Small, Hudson and Morris",1.7,377
1064,"Johnston, Carney and Robinson",0.7,251
1065,Kelly-Russell,1.3,58
1066,"Dunn, Murray and Park",3.6,42
1067,"Gallegos, Keith and Marks",1.2,236
1068,Maynard-Bell,4.5,377
1069,"Freeman, Stewart and Roberts",1.7,66
1070,Williams Ltd,1.3,265
1071,Martin-Jackson,1.4,389
1072,Smith Inc,2.2,199
1073,"Long, Taylor and Hurst",1.3,264
1074,Gilmore Group,3.1,284
1075,"Bryant, Jones and Doyle",4.2,126
1076,"Ortega, Knight and Rosario",1.1,247
1077,"Smith, Adams and Townsend",4.4,0
1078,"Salinas, Whitehead and Hensley",3.4,4
1079,Brown Ltd,3.8,241
1080,Gallagher and Sons,4.0,303
1081,Schmitt-Harrell,4.1,349
1082,Rodriguez-Webb,3.4,238
1083,Lopez Ltd,3.4,155
1084,Price Group,4.8,122
1085,Taylor-Kaiser,2.9,91
1086,"Mahoney, Murray and Flores",4.7,149
1087,"Evans, Phillips and Keith",4.7,373
1088,Smith-Oneill,0.5,69
1089,"Robertson, Duran and Castaneda",2.4,56
1090,James LLC,0.1,272
1091,Peterson-Adams,0.1,96
1092,Riggs and Sons,4.3,272
1093,"King, Martinez and Jenkins",2.0,169
1094,Martinez LLC,0.1,332
1095,Bailey LLC,3.7,231
1096,Garrett Ltd,2.3,214
1097,"Durham, Lawrence and Greene",4.8,310
1098,Glover-Johnson,3.0,341
1099,"Mooney, Smith and Cunningham",0.3,233
1100,Clark-Patel,1.7,108
1101,Young-Guzman,1.0,368
1102,Gutierrez-Hunt,2.4,90
1103,Bryant-Romero,4.8,275
1104,"Ortega, Clark and Andrews",0.5,376
1105,"Diaz, Baldwin and Wall",3.9,273
1106,Howell Ltd,4.9,378
1107,"Hester, Nicholson and Sutton",4.7,131
1108,Rodgers-Blankenship,1.0,206
1109,Roberts-Buckley,1.6,192
1110,Mcconnell-Henry,0.1,384
1111,Hamilton-King,1.9,68
1112,"Diaz, Anderson and Sanchez",2.3,46
1113,"Smith, Torres and Adams",1.9,24
1114,"Waters, Stafford and Stout",0.7,290
1115,Davis PLC,1.2,334
1116,"Salazar, Montoya and Jackson",2.6,138
1117,"Blake, Campbell and Miller",3.8,389
1118,Francis-Walton,3.6,153
1119,Adkins LLC,1.9,128
1120,"White, Jones and Durham",3.0,245
1121,Brooks-Castaneda,3.3,292
1122,"Patton, Williams and Benjamin",3.5,97
1123,"Leblanc, Dennis and Martin",1.3,128
1124,Bates Group,0.8,16
1125,Murphy LLC,3.3,312
1126,Cox-Hodges,1.8,216
1127,Kim-Herrera,2.2,312
1128,"Soto, Oneal and Cruz",3.0,353
1129,"Waters, Hill and Sawyer",1.9,76
1130,"Warner, Weber and Woods",2.0,125
1131,Nichols Ltd,1.8,105
1132,Lamb-Acosta,0.0,204
1133,"Hopkins, Shea and King",1.7,33
1134,Knight Inc,2.7,91
1135,Fields Inc,0.7,67
1136,Bauer-Lewis,3.7,159
1137,"Harmon, Osborne and Vega",4.2,268
1138,Schmidt-Flores,2.3,102
1139,Palmer Ltd,3.0,184
1140,Hill-Howell,2.6,61
1141,Poole LLC,3.0,132
1142,Price Ltd,4.8,299
1143,Harvey Ltd,3.3,143
1144,Welch-Livingston,1.7,112
1145,Thomas PLC,2.7,134
1146,"Nguyen, Martinez and Jensen",3.3,392
1147,Snyder-Mccarthy,2.5,23
1148,"Villa, Finley and Molina",4.4,7
1149,"Tate, Hall and Welch",4.4,389
1150,Castro and Sons,0.7,115
1151,Arnold LLC,2.7,50
1152,Mcdaniel-Briggs,2.7,366
1153,Barnes-Mora,3.0,203
1154,"Herring, Ortiz and Stanley",0.5,377
1155,Clark-Farmer,0.8,180
1156,"Jenkins, Cox and Jackson",1.6,154
1157,"Moore, Jones and Payne",4.7,178
1158,Arnold-Hayes,1.4,174
1159,Lewis-Tucker,4.6,356
1160,Miller-Walters,2.3,25
1161,Jackson Group,1.1,133
1162,Gonzalez-Powell,1.8,373
1163,Watts-Rivera,0.9,102
1164,Spencer-Murray,0.8,138
1165,Welch-Rice,4.5,58
1166,Gordon Inc,2.5,123
1167,Welch Inc,4.6,357
1168,"Chavez, Roberts and Oneill",0.6,321
1169,Hernandez-Dorsey,1.4,58
1170,Hunter-Brady,5.0,160
1171,"Davis, Yates and Kerr",2.4,332
1172,May LLC,4.5,381
1173,"Hayden, Smith and Parrish",2.3,221
1174,Vaughan-Moore,0.7,4
1175,White-Johnson,0.4,199
1176,Vaughn Group,3.6,190
1177,Vincent-Mitchell,3.7,228
1178,"Michael, Meza and Smith",1.9,64
1179,"Hoover, Harris and Murphy",4.4,183
1180,Howell-Schultz,4.4,356
1181,Cox and Sons,4.7,84
1182,Turner-Watson,4.5,378
1183,Carpenter Inc,4.3,180
1184,"Kelly, Young and Hernandez",3.8,159
1185,Schultz PLC,4.0,65
1186,Thomas Ltd,1.7,353
1187,Berger-Lester,3.4,217
1188,"Hall, Kirk and Hall",0.3,310
1189,Tucker-Hanna,0.1,382
1190,"Edwards, Carrillo and Sexton",2.4,281
1191,"Booker, Hoffman and Martinez",2.6,349
1192,"Gillespie, Crawford and Mccarthy",5.0,65
1193,Soto Ltd,2.9,89
1194,"Ortiz, Young and White",0.5,145
1195,Vasquez-Rice,2.0,49
1196,Chandler and Sons,4.2,376
1197,"Christensen, Harper and Palmer",3.8,192
1198,Armstrong Ltd,1.1,319
1199,"Rivera, Blair and Thomas",2.6,7
1200,"Campos, Cruz and Taylor",2.7,122
1201,Morgan Group,0.6,157
1202,Martinez and Sons,4.4,263
1203,Boone-Gonzales,0.3,127
1204,Stevens Inc,0.7,0
1205,Taylor PLC,1.3,335
1206,Meza Inc,0.5,235
1207,"Payne, Duarte and Roberts",0.6,177
1208,"Wood, Castillo and Johnson",0.9,61
1209,Myers-Becker,0.4,171
1210,"Parker, Walker and Page",0.4,218
1211,Allison PLC,4.3,347
1212,Jackson-Graves,0.5,72
1213,"Gray, Ellis and Stephenson",3.1,179
1214,"Taylor, Robertson and Hess",1.8,11
1215,"Cantu, Franklin and Carroll",0.1,337
1216,Lee and Sons,3.5,215
1217,Moore-Guzman,0.0,163
1218,Hudson-Smith,3.0,26
1219,Weber Ltd,3.2,298
1220,Jones-Wilkerson,1.0,129
1221,Beck PLC,2.6,295
1222,"Jones, Bender and Reynolds",3.3,99
1223,Carter Group,4.8,295
1224,Compton-Huynh,3.5,58
1225,Smith-Chavez,3.9,274
1226,Cortez LLC,4.6,275
1227,Clay-Woods,3.6,103
1228,Douglas-Willis,1.1,72
1229,Young-Underwood,1.5,107
1230,"Rollins, Beard and Bush",1.8,278
1231,Reed-Mays,4.2,88
1232,Wood-Moses,0.1,211
1233,"Guerrero, Sanchez and Smith",0.3,359
1234,Collins-Maxwell,2.9,99
1235,Ruiz-Rodriguez,0.3,210
1236,Sims-Miranda,1.1,400
1237,"Waters, Edwards and Rose",3.0,57
1238,Smith PLC,0.9,359
1239,Kim-Norton,3.0,86
1240,"Smith, Hendricks and Contreras",0.5,277
1241,"Stokes, Boyd and Leonard",3.5,134
1242,"Morgan, Kim and Watkins",3.0,223
1243,Friedman Inc,4.9,358
1244,Brown LLC,3.9,144
1245,Bryant PLC,1.4,47
1246,"Bailey, Evans and Wyatt",4.9,20
1247,"Allen, Hale and Harvey",0.8,280
1248,Garrett-Gonzalez,2.2,216
1249,Ferrell LLC,1.3,328
1250,Long-Gomez,1.8,338
1251,Rojas and Sons,2.2,335
1252,"Wright, Briggs and Simmons",1.4,55
1253,"Perez, Adams and Morgan",0.8,254
1254,Mueller-Holder,0.2,215
1255,Sullivan-Ortiz,4.6,170
1256,Booth-Williams,2.5,57
1257,Jones-Smith,2.8,171
1258,Marsh-Ruiz,4.9,37
1259,"Pitts, Graham and Davis",2.2,274
1260,Barr-Cannon,1.7,25
1261,Smith-Mccoy,4.5,393
1262,"Roberts, Day and Whitaker",3.7,128
1263,Lambert-Blackwell,2.5,202
1264,Soto Group,1.3,373
1265,Ritter-Mullins,3.4,390
1266,Chan and Sons,1.1,224
1267,Fox Inc,1.2,215
1268,Richardson PLC,4.3,96
1269,Franco-Cummings,4.3,195
1270,Hicks-Haynes,4.2,237
1271,Phillips-Brady,2.2,262
1272,Clark-Garcia,3.1,236
1273,Garcia Inc,4.7,78
1274,Watkins Ltd,3.5,217
1275,Robinson-Ramirez,1.5,393
1276,Collins-Hampton,3.5,331
1277,Brown Ltd,0.7,44
1278,Williams PLC,3.7,396
1279,Martin Ltd,4.2,122
1280,Garner LLC,3.6,67
1281,Evans-Johnson,2.6,50
1282,Rios Ltd,4.5,227
1283,Barrett-West,0.5,341
1284,"Stuart, Jefferson and Patton",1.6,354
1285,Woods Group,4.9,62
1286,Nguyen-Huber,4.8,82
1287,"Richard, Riggs and Campos",4.6,70
1288,Ferguson Inc,2.5,0
1289,Baker Inc,1.9,189
1290,Lozano and Sons,0.2,278
1291,Hill-Short,4.8,130
1292,Hayes-Marquez,4.6,378
1293,Williams Inc,4.8,142
1294,Garza-Gutierrez,2.8,17
1295,Jackson Group,0.2,76
1296,"Hickman, Browning and Little",4.1,208
1297,"Vaughan, Becker and Chandler",2.6,283
1298,"Martin, Adams and Garcia",4.1,164
1299,Hensley-Anderson,4.0,273
1300,Smith-Davis,3.2,335
1301,Dorsey-Ballard,1.9,106
1302,"Glenn, Morgan and Harrison",2.2,266
1303,Hernandez Group,4.9,38
1304,"Warren, Knight and Smith",1.4,3
1305,Johnson and Sons,2.6,62
1306,Mcclain-Ruiz,4.4,361
1307,Ortiz-Peters,4.9,131
1308,Brown-Davis,0.0,327
1309,"Clark, Hall and Stephens",1.9,364
1310,"Smith, Gardner and Fields",0.6,372
1311,Thompson-Schneider,2.5,230
1312,"Mckay, Bass and Williams",0.0,184
1313,Moore Group,3.9,394
1314,"Morales, Johnson and Martinez",2.8,290
1315,"Johnson, Gomez and Hubbard",4.8,349
1316,"Medina, Powell and Green",1.8,248
1317,Lara-Myers,3.0,335
1318,"Cruz, Taylor and Miller",3.9,241
1319,"Diaz, Ware and Moss",1.1,171
1320,Walker-Hall,4.4,390
1321,"Martinez, Scott and Green",0.7,285
1322,Price Group,2.0,111
1323,Phillips LLC,4.8,309
1324,Mack Inc,2.1,86
1325,"Medina, Morales and Figueroa",0.9,231
1326,Bowen-Wang,2.8,4
1327,Owens LLC,1.8,68
1328,Beltran Inc,1.7,14
1329,Lang Group,3.5,298
1330,Bolton Inc,4.0,180
1331,"Cook, Turner and Berry",4.9,179
1332,Bryant Inc,2.8,107
1333,Hart-James,1.8,167
1334,"Kerr, Clark and Parker",3.4,331
1335,Jones Inc,1.9,142
1336,"Briggs, Gardner and Jones",2.4,53
1337,Barrett Group,1.3,238
1338,Diaz Group,2.9,289
1339,Snyder PLC,0.8,190
1340,Howell Ltd,3.3,329
1341,"Garcia, Patel and Peterson",4.9,295
1342,Gilbert-Bailey,4.2,210
1343,Robinson-Nguyen,0.9,83
1344,Hernandez and Sons,3.5,17
1345,Manning PLC,0.1,114
1346,"Carrillo, Lin and Sanders",0.8,255
1347,Curry Inc,1.0,148
1348,Wilson Ltd,3.5,239
1349,Schultz-Fox,2.3,23
1350,Clark-Sexton,0.4,16
1351,Callahan Inc,4.3,4
1352,Kelly-Jones,0.6,182
1353,"Burnett, Bird and Grant",5.0,162
1354,"Green, King and Andrews",4.9,305
1355,"Bauer, Wilkerson and Huynh",4.4,22
1356,Walsh-Singleton,0.5,390
1357,"Tran, Baxter and Harrell",1.5,304
1358,"Shaw, Miller and White",3.2,379
1359,Schaefer Inc,1.1,109
1360,Dean Group,0.3,250
1361,"Huang, Thompson and Wells",4.7,398
1362,"Williams, Mccoy and Salinas",4.6,267
1363,Lucas LLC,1.3,87
1364,Morris-Howard,0.9,249
1365,Walker-Guzman,2.0,18
1366,Simpson Ltd,3.3,376
1367,Young Inc,5.0,250
1368,Allen-Lopez,4.7,9
1369,Obrien-Gordon,2.1,103
1370,Mills-Larsen,4.1,319
1371,Shaw-Smith,3.7,75
1372,Johnson-Gordon,3.1,116
1373,"Haley, Macias and Hall",4.3,281
1374,"Martin, Johnson and Nunez",1.6,389
1375,"Esparza, Riley and Walker",3.6,78
1376,Mcgee Ltd,2.9,349
1377,Mcdaniel Group,0.3,66
1378,Graham-Page,3.4,251
1379,Brown Ltd,4.4,254
1380,Smith LLC,2.3,398
1381,Waller Group,2.5,174
1382,Blanchard Group,3.4,395
1383,West-Aguilar,0.1,29
1384,"Duncan, Cook and Payne",1.6,398
1385,Lowe Inc,4.1,259
1386,"Gonzalez, Hayes and Young",4.5,105
1387,Armstrong LLC,2.3,155
1388,Porter Inc,0.8,71
1389,Smith LLC,2.7,246
1390,"Harris, Becker and Chambers",4.6,202
1391,Sullivan LLC,4.5,19
1392,Lawrence-Ferguson,2.9,221
1393,Owens and Sons,0.6,3
1394,Weeks-Sanchez,2.6,7
1395,"Meyer, Mckenzie and Anderson",2.2,182
1396,"Horton, Gilmore and Dixon",3.5,271
1397,Jackson Inc,4.5,295
1398,Johnson LLC,4.4,93
1399,Hampton Ltd,1.8,124
1400,Ford-Palmer,2.9,271
1401,Smith Inc,1.0,8
1402,Campbell Ltd,4.0,12
1403,Moran Inc,0.3,313
1404,Thomas-Henderson,4.3,142
1405,"Mccoy, Rice and Butler",3.0,39
1406,White PLC,3.0,266
1407,Pearson-Acosta,2.2,325
1408,Jackson Group,1.7,396
1409,Bryan and Sons,4.3,153
1410,"Browning, Stevenson and Robbins",0.1,275
1411,"Doyle, Higgins and Hardy",1.7,170
1412,"Foster, Ward and Hernandez",1.6,37
1413,Sharp PLC,3.9,195
1414,Thompson LLC,0.6,184
1415,Collins Ltd,1.9,323
1416,Durham and Sons,4.3,112
1417,Joyce and Sons,0.8,210
1418,Gonzalez-Guerra,4.2,183
1419,Jordan-Patterson,2.3,136
1420,"Allen, Dawson and Roberts",1.4,110
1421,Potter PLC,2.6,59
1422,"Fuentes, Reeves and Santos",0.6,73
1423,Davis-James,1.0,137
1424,Moran LLC,2.5,143
1425,Moss and Sons,4.1,387
1426,Davis-Clark,4.4,38
1427,Gonzalez-Garcia,1.5,355
1428,Allen and Sons,2.0,265
1429,Alvarez-Johnston,0.5,117
1430,"Yates, Jacobs and Martinez",1.6,380
1431,Herrera-Brown,4.5,32
1432,Lyons Inc,1.8,49
1433,Sanchez Ltd,2.2,132
1434,Brooks-Jefferson,2.5,348
1435,"Soto, Murphy and Martin",0.6,102
1436,"Santiago, Nielsen and Evans",4.0,371
1437,"Mason, Williamson and Reid",4.9,135
1438,Baker Inc,0.6,366
1439,"Johnson, Smith and Conner",1.0,249
1440,Flores-Shepherd,1.4,306
1441,Wilkinson PLC,4.1,22
1442,"Sanchez, Miller and Garcia",3.6,259
1443,Smith-Jimenez,2.8,35
1444,"Williamson, Guerra and Boyle",2.1,40
1445,Gutierrez-Thompson,3.9,42
1446,Castaneda-Golden,1.6,116
1447,"Scott, Lee and Wise",4.6,205
1448,"Barrett, Chase and Tucker",4.4,16
